Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
51048_MANNERS_parent_MM.docx,1,335,27.42,86.37,72.97,88.78,33.5,9.25,96.42,80.9,56.12,20,12.84,5.07,0.9,6.87,0,0,7.16,15.52,2.69,7.16,10.45,8.06,5.67,3.28,0.6,23.28,5.37,8.06,2.69,2.39,0.3,0,12.84,0.3,12.54,1.79,0.9,2.39,4.18,0,1.79,0,5.07,4.78,0,1.19,0.9,0,0,0,0,0,16.42,7.76,2.99,4.18,0,0,3.88,8.66,0.3,0.3,0,0,0.3,0,0,0.3,1.49,0.6,0.3,0.3,0.3,0,0.6,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.6,0,0,0,0,0,0.3,13.73,14.33,1.19,5.37,7.46,0.9,0,0.6,2.39,1.79,7.16,2.69,7.16,0,3.58,3.28,0.3,5.07,0,0.9,2.99,0,1.19,0
51055_MANNERS_parent_CK.docx,1,714,1.6,50.91,79.65,86.2,54.92,8.96,97.34,80.67,61.06,20.59,14.57,7.84,0.28,5.88,0,0.56,6.02,15.55,3.78,6.86,5.04,10.92,9.66,11.76,0.98,27.31,3.92,7.28,2.1,1.96,0.14,0,14.43,0.56,13.87,0.84,1.82,4.34,4.48,0.28,3.92,0,4.48,4.48,0,0.7,0.42,0,0,0,0,0,22.27,13.87,3.36,6.16,0,0.28,5.88,8.4,0.28,0,0.28,0,0,0,0,0,1.54,1.26,0.28,0.28,0,0,1.54,0.14,0.14,0,0,0,0,1.4,0,1.12,0,1.54,0,0,0,0,0,0,9.38,10.36,0.14,5.74,4.62,0.42,0,0.14,4.06,3.36,7.42,2.24,4.48,0,3.36,0.98,0.14,4.34,0,0,1.68,0,2.66,0
51011_MANNERS_parent_CK.docx,1,532,14.29,95.27,91.16,80.5,44.33,9.02,97.93,81.39,56.58,17.86,12.97,4.14,1.5,7.33,0,0,4.89,18.98,3.76,9.59,7.52,11.09,7.71,3.95,1.32,27.07,9.59,10.34,3.76,3.01,0.75,0.19,10.9,1.88,9.02,0.56,1.32,3.76,1.69,0,0.94,0,4.32,4.14,0.19,0.38,0.38,0,0,0,0,0,20.11,9.77,3.95,4.14,0,0,2.63,10.34,0,0.75,0,0,0.19,0,0,0.19,2.26,1.69,0.56,0,0,0,0.94,0,0,0,0,0,0,0.94,0,0.38,0.19,1.13,0.38,0,0,0.19,0,0,13.53,18.98,0.19,8.27,10.53,1.13,0.19,0.19,4.89,3.38,6.39,1.88,6.02,0,5.45,0.56,0,6.39,0,0,2.07,0,4.32,0
51023_MANNERS_parent_CK.docx,1,591,8.88,98.99,45.02,94.88,29.55,9.98,97.12,81.22,58.04,21.49,14.89,3.72,0.34,10.66,0,0.17,6.6,13.2,5.41,2.88,8.12,9.31,6.09,10.49,0.51,27.58,5.25,3.21,2.71,2.71,0,0,13.54,0.85,12.69,1.52,2.54,3.55,3.55,0.17,2.71,0,6.77,6.26,0.51,0.68,0.51,0.17,0,0,0,0,27.75,14.72,3.72,5.25,0,0.34,7.95,13.03,0.17,0.51,0.17,0,0.51,0,0,0.51,3.21,2.37,0.51,0.51,0,0,1.02,0.85,0.85,0,0,0,0,0,0,2.88,0,0.17,0,0,0,0,0,0,9.64,9.48,0.17,5.92,3.55,0.34,0,0.34,3.55,0.68,7.61,4.57,4.91,0,3.89,0.85,0.17,5.75,0,0,3.21,0,2.54,0
51034_MANNERS_parent_SS.docx,1,232,15.87,65.47,94.94,67.74,16.57,9.91,97.84,80.17,58.19,17.67,11.64,5.6,1.72,4.31,0,0,6.03,16.81,3.02,10.34,8.19,11.64,5.17,5.6,0.86,25.43,5.17,10.78,4.74,4.31,0.43,0,8.62,0.43,8.19,0.86,0.43,3.02,1.72,0,2.59,0,3.02,3.02,0,0,0,0,0,0,0,0,14.66,7.33,1.72,3.45,0,0,3.02,7.33,0.43,0.43,0,0,0,0,0,0,2.59,1.72,0.43,0,0.43,0,3.88,1.72,1.72,0,0,0,0,1.29,0,2.16,0,0.86,0,0,0,0,0,0,12.93,15.95,0,9.05,6.47,0.43,3.02,2.16,5.6,2.59,5.6,3.45,8.62,0.43,5.17,3.45,0,12.93,0,0,5.6,0,3.02,4.31
51046_MANNERS_parent_MM.docx,1,558,24.58,83.23,77.17,82.51,50.73,8.78,97.67,82.62,57.35,17.38,12.72,4.84,0.72,6.81,0.36,0,4.66,18.28,3.58,9.86,8.42,8.96,4.12,5.02,2.15,27.24,6.63,10.22,3.58,2.51,1.08,0,8.78,2.15,6.63,0.72,1.25,1.79,1.25,0.18,0.9,0,4.84,4.48,0.36,0.54,0.54,0,0,0,0,0,17.56,9.14,3.41,3.41,0,0,3.76,8.42,0,0.36,0.36,0,0,0,0,0,3.23,1.97,0.72,0.72,0,0,0.72,0.54,0.54,0,0,0,0,0.18,0,1.08,0.54,0.9,0,0,0,0.72,0.18,0,12.9,12.72,0,6.27,6.99,0.9,0,0,4.66,1.79,7.17,6.45,6.63,0,4.3,2.33,0,4.48,0,1.25,1.79,0,1.43,0
51005_MANNERS_parent_SS.docx,1,175,30.12,69.97,98.57,65.27,43.75,4,99.43,85.14,60,18.29,12.57,5.71,0.57,6.29,0,0,5.71,29.14,1.71,21.14,7.43,9.71,1.71,0.57,2.29,24,6.29,21.14,1.14,0.57,0.57,0,7.43,1.71,5.71,0.57,0.57,1.71,1.14,0,1.14,0,2.86,2.86,0,1.14,1.14,0,0,0,0,0,11.43,4,1.14,2.29,0,0,1.14,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,1.14,1.14,0,0,0,0,0,0,2.29,0,0,0,0,0,0.57,0,0,17.71,20,0,9.71,13.14,0.57,0,0,1.71,0.57,6.29,3.43,11.43,0,6.29,5.14,0,4.57,0,0.57,1.71,0,2.29,0
51033_MANNERS_parent_SS.docx,1,310,40.67,62.98,97.24,89.28,51.67,9.68,95.16,82.9,51.61,14.52,9.03,3.55,0.97,4.52,0,0,5.48,21.29,3.23,13.87,8.06,7.1,5.81,0.97,2.58,29.35,8.71,14.52,3.55,2.26,1.29,0,8.39,1.29,7.1,0.65,0.65,3.23,0,0,1.94,0.32,6.13,5.48,0.65,1.29,1.29,0,0,0,0,0,12.9,6.45,4.84,2.58,0,0,0.97,6.45,0.32,0.65,0,0,0,0,0,0,2.9,2.58,0.32,0,0,0,1.61,0.32,0.32,0,0,0,0,0.32,0,0.32,0,0.97,0,0,0,0.65,0,0,9.35,19.35,0,11.61,9.03,0.65,0,1.29,5.16,1.29,5.16,5.48,6.13,0.65,2.9,2.58,0,5.81,0,0.32,1.61,0,3.87,0
51008_MANNERS_parent_SS.docx,1,441,41.19,79.03,97.09,63.07,441,7.71,96.6,80.5,58.28,15.42,9.75,3.4,0.45,5.9,0,0,5.67,20.18,6.12,9.75,10.43,7.71,5.9,6.35,0.68,26.76,4.54,9.98,2.27,1.59,0.68,0,9.07,0.68,8.39,2.04,1.81,2.04,4.08,0,2.49,0.23,4.08,3.4,0.68,0.68,0.68,0,0,0,0,0,14.51,7.48,2.27,0.91,0,0,4.08,7.26,0,0.23,0,0.23,0,0,0,0,2.72,1.81,0.91,0.68,0,0,0.91,0.23,0.23,0,0,0,0,0.23,0.45,1.81,0.45,0.91,0,0,0,0.23,0,0,13.15,17.46,0,8.62,10.88,0.23,0.23,0,3.17,1.13,6.35,5.22,3.63,0,2.95,0.68,0,0.91,0,0,0,0,0.91,0
51080_MANNERS_parent_MM.docx,1,113,46.55,55.89,99,92.55,56.5,5.31,97.35,80.53,53.98,11.5,7.96,4.42,0,3.54,0,0,3.54,28.32,4.42,20.35,6.19,2.65,9.73,3.54,0.88,20.35,3.54,21.24,0.88,0,0,0.88,2.65,1.77,0.88,0.88,0,0,0,0,0,0,5.31,5.31,0,3.54,3.54,0,0,0,0,0,9.73,5.31,3.54,3.54,0,0,3.54,4.42,0,0,0.88,0,0,0,0,0,2.65,0,0,2.65,0,0,0.88,0,0,0,0,0,0,0.88,0,0,0,1.77,0,0,0,0,0,0,14.16,17.7,0,10.62,9.73,0,0,0,7.08,1.77,5.31,2.65,7.96,0,2.65,5.31,0,2.65,0,0,0.88,0,1.77,0
51088_MANNERS_parent_CK.docx,1,170,73.6,43.52,99,56.99,42.5,14.12,98.24,65.29,44.12,12.94,5.88,4.12,0.59,1.18,0,0,7.06,15.88,3.53,9.41,10.59,5.88,2.35,0,1.18,25.29,4.12,10,3.53,3.53,0,0,9.41,0,9.41,1.76,0.59,1.76,2.35,0,1.18,0.59,3.53,2.94,0.59,0,0,0,0,0,0,0,14.71,9.41,4.12,4.12,0,0,1.18,5.29,0.59,1.18,0,0,1.76,0,0,1.76,6.47,2.35,2.35,1.18,0.59,0,1.76,0.59,0.59,0,0,0,0,1.18,0,2.94,0,0.59,0,0,0,0,0,0,9.41,28.82,1.18,10.59,16.47,2.35,0,0,1.18,1.18,2.94,5.88,0,0,0,0,0,5.88,0,0,1.76,0,4.12,0
51021_MANNERS_parent_SS.docx,1,464,24.02,66.65,21.61,99,46.4,10.99,96.34,80.6,56.03,17.89,8.41,3.45,0,4.96,0,0,9.48,20.04,5.82,7.97,6.9,11.64,4.74,3.88,0.43,25.43,7.33,9.48,2.37,1.94,0.43,0,9.27,0.22,9.05,1.08,0.43,3.66,3.66,0.43,2.59,0,7.76,7.76,0,1.29,1.08,0,0,0,0,0,16.81,10.78,5.39,4.31,0,0,6.25,6.03,0.65,0.22,0,0,0.43,0,0,0.43,3.88,2.16,0.65,0.65,1.08,0,2.37,0.65,0.22,0,0,0,0,1.72,0,0,0.22,0.43,0,0,0,0,0,0,7.54,10.34,0.65,3.88,4.53,1.94,0,0.43,1.94,1.29,7.11,1.51,7.33,0,3.88,3.45,0,4.96,0,0,1.94,0,3.02,0
51043_MANNERS_parent_CK.docx,1,378,57.63,90.34,88.03,92.44,75.6,12.17,96.83,76.46,54.23,15.61,11.38,3.7,0.53,7.14,0,0,4.23,23.02,7.67,12.7,8.47,6.08,4.5,2.91,1.06,20.9,5.56,12.7,3.97,3.17,0.53,0.26,5.82,1.59,4.23,1.06,0,1.06,1.32,0,1.32,0,5.29,5.29,0,0.79,0.79,0,0,0,0,0,17.99,9.26,5.82,3.97,0,0,2.12,8.73,0,0.53,0,0,0.26,0,0,0.26,4.5,3.17,0.79,0.79,0,0,0.79,0.79,0.79,0,0,0,0,0,0,1.32,0,0.26,0.53,0,0,0.53,0.26,0,11.64,16.4,0.26,8.99,6.35,1.06,0.53,0,4.23,1.06,6.88,2.65,6.08,0.53,5.29,0.53,0.26,4.76,0,0,1.06,0,3.7,0
51026_MANNERS_parent_SS.docx,1,643,22.7,90.61,60.57,69.17,22.17,5.6,95.18,81.8,56.45,20.37,13.22,5.13,1.24,6.69,0,0.16,7.15,19.91,5.75,7.62,7.47,10.11,5.13,4.04,0,24.26,7.93,9.64,2.49,2.02,0.47,0,11.51,3.58,7.93,0.78,0.62,3.11,2.33,0.31,1.09,0,4.04,3.42,0.31,0.93,0.62,0,0,0,0,0,14.31,5.6,2.02,2.49,0,0,2.49,8.71,0,0.16,0,0,0.16,0,0,0.16,1.24,0.78,0.31,0.31,0,0,1.09,0.16,0,0,0,0,0,0.62,0,1.24,0.62,1.24,0,0,0,0,0,0,18.35,13.53,0.62,6.84,5.6,2.49,0,0,3.27,0.47,7.47,2.8,9.8,0.31,7.78,1.24,0.78,8.24,0,0.16,4.35,0,3.73,0
51065_MANNERS_parent_MM.docx,1,324,12.89,95.53,50.65,95.35,32.4,6.79,99.38,82.41,54.63,18.83,12.35,3.09,1.54,7.72,0,0,6.48,13.89,3.4,5.25,7.1,11.42,6.48,3.7,1.54,25.93,5.56,5.86,4.01,2.47,1.54,0,9.88,1.23,8.64,2.47,0.62,2.16,3.09,0,1.85,0,8.64,6.17,0.31,4.01,1.85,0,0,0,0,0,16.67,6.48,2.47,3.4,0,0,4.01,10.19,0,0.31,0,0.31,0.93,0,0,0.93,3.4,1.23,0.31,1.54,0,0.31,0.31,0,0,0,0,0,0,0.31,0,1.85,0.31,0.31,0,0,0,0.62,0,0,14.81,12.96,1.85,4.32,6.48,3.09,0,0.62,2.16,4.01,5.86,2.16,14.51,0,4.63,7.72,2.16,6.17,0,0.93,2.78,0,2.47,0
51017_MANNERS_parent_SS.docx,1,561,13.36,98.11,64.34,78.01,112.2,7.84,96.61,84.31,60.61,19.79,14.26,2.67,2.32,8.91,0,0.18,5.53,17.47,5.35,6.95,8.02,10.16,6.95,6.77,0.89,25.49,8.73,7.66,4.1,3.03,1.07,0.18,11.23,0.89,10.34,1.78,2.5,1.96,3.92,0.36,3.92,0,4.46,4.1,0.36,0.89,0.89,0,0,0,0,0,17.29,5.53,1.78,1.07,0,0,3.57,11.76,0,0,0,0,0,0,0,0,1.6,1.43,0,0.18,0,0,1.43,0.36,0.18,0,0,0,0,0.89,0.18,3.21,0.18,1.6,0,0,0,0.53,0,0,14.08,11.76,0,5.17,5.7,1.43,0,0,2.85,1.78,6.06,4.81,8.73,0.18,6.42,2.14,0,3.39,0,0,0.71,0,2.67,0
51014_MANNERS_parent_MM.docx,1,494,32.16,74.65,95.94,47.92,123.5,11.13,92.11,78.34,56.68,17.41,10.93,4.05,0.61,4.25,0,2.02,6.48,20.24,7.49,7.29,8.91,6.68,6.48,8.1,0.4,21.46,6.68,8.91,1.82,1.21,0.61,0,10.12,0.4,9.72,2.63,1.42,1.82,3.44,0,2.43,0,2.23,2.02,0.2,0.4,0.4,0,0,0,0,0,13.77,6.07,1.21,3.04,0,0,3.24,8.1,0.4,0,0.2,0,0,0,0,0,0.81,0.2,0,0,0.2,0.4,0.81,0.4,0.4,0,0,0,0,0.4,0,0,0.2,2.02,0,0,0,0,0,0,10.93,16.6,0,8.1,8.7,1.42,0,0.2,3.64,0.61,4.66,1.21,5.47,0.61,4.66,0.4,0.2,2.83,0,0,0.61,0,2.23,0
51035_MANNERS_parent_CK.docx,1,666,4.44,96.43,72.84,79.98,39.18,7.66,97.15,87.09,62.46,20.27,14.26,4.35,1.8,7.81,0,0.3,6.01,12.91,3.45,5.86,9.61,11.56,11.86,8.11,0.3,27.78,9.01,6.16,2.85,2.7,0,0.15,10.21,0.45,9.76,2.55,1.35,3.6,1.5,0.3,1.95,0.15,4.8,4.35,0.45,0.45,0.45,0,0,0,0,0,15.77,5.11,2.55,3,0,0.15,2.7,10.66,0,0.6,0,0,0.15,0,0,0.15,1.8,0.75,0.6,0.75,0,0,1.35,0.15,0.15,0,0,0,0,1.05,0,1.05,1.65,0.75,0,0,0,0,0,0.15,10.96,12.61,0.15,6.16,6.31,1.95,0,0.15,3.75,1.95,6.61,2.7,9.16,0,6.61,2.25,0.3,6.31,0,0,2.4,0,3.9,0
51091_MANNERS_parent_MM.docx,1,491,24.98,95.05,67.17,92.47,28.88,11.81,96.54,76.37,55.6,16.9,12.63,4.68,0.2,7.54,0,0,4.28,18.74,3.05,10.79,8.15,10.59,5.5,1.83,1.83,25.66,4.48,11.81,5.09,5.09,0,0,8.55,1.43,7.13,1.22,1.22,2.04,2.04,0,0.41,0,6.52,5.91,0.61,1.02,0.81,0.2,0,0,0,0,23.83,12.42,6.72,5.7,0,0,3.26,11.81,1.22,1.02,0.2,0,0,0,0,0,4.48,2.85,0.2,0,1.02,0.41,1.63,0.61,0.61,0,0,0,0,0.61,0,0.81,0,1.02,0.41,0,0,0,0,0,13.03,13.24,0.2,5.09,8.35,0.2,0,0.41,2.85,1.43,6.11,2.44,4.89,0,2.04,2.85,0,6.11,0,0.41,3.26,0,2.44,0
51067_MANNERS_parent_SS.docx,1,1037,10.28,79.07,49.37,70.26,25.92,8.87,97.2,84.28,60.37,23.43,13.69,5.88,0.19,7.33,0.19,0.1,9.74,15.43,4.05,5.98,9.64,13.02,5.69,2.51,2.31,29.7,5.5,6.75,1.74,0.87,0.77,0.1,14.08,0.77,13.31,2.41,1.54,3.38,2.89,1.25,1.54,0,3.95,3.47,0.29,0.87,0.39,0.19,0.1,0,0.1,0,17.84,8.58,1.74,2.99,0,0,3.38,9.26,0,0,0,0.48,0.39,0,0,0.39,0.87,0.77,0,0.1,0,0,0.87,0.39,0.29,0.1,0,0,0,0.39,0.1,0.87,0.96,1.64,0,0,0,0.19,0,0,7.52,10.32,0.48,4.34,5.21,1.16,0.1,0.29,2.22,2.22,8.39,3.47,4.63,0.29,0.96,2.89,0.77,9.16,0,0,3.76,0,5.4,0
51077_MANNERS_parent_CK.docx,1,608,7.01,93.71,69.23,69.4,32,6.74,97.37,83.39,59.21,22.7,15.95,5.92,0.82,8.88,0.16,0.16,6.74,16.45,4.93,6.91,6.58,11.02,7.73,4.61,1.48,28.78,6.74,7.4,2.63,2.14,0.49,0,13.32,0.66,12.66,2.63,0.66,4.77,1.81,0.82,1.81,0.33,3.45,3.29,0.16,0.82,0.82,0,0,0,0,0,18.26,6.91,3.13,2.14,0,0,3.62,11.35,0.66,0,0.66,0,0.16,0,0,0.16,1.15,0.33,0.66,0.82,0,0,0.99,0.33,0.33,0,0,0,0,0.49,0,0.33,1.32,1.32,0,0,0,0.33,0,0,11.51,13.16,0.66,6.74,5.59,1.32,0.16,0,3.13,2.8,8.39,2.63,5.92,0.16,3.95,1.32,0.66,7.73,0,0,2.96,0,4.77,0
